transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0004876,USR00429,MRC0070,Merchant,174.3,29/05/24 17:02,29/05/24,17,Wednesday,0,0,-106470.72,P2M,Paytm,Web,Success,Tier 2,Verified,28,364.33,0.902,0,0,0,0,0.5216,0,0,5596.85,0.56
TXN0001668,USR00458,MRC0012,Merchant,176.91,29/05/24 17:21,29/05/24,17,Wednesday,0,0,-268457.65,Subscription,GPay,iOS,Success,Tier 2,Verified,24,560.01,0.878,0,0,4,0,0.6841,0,1,2482.53,0.48
TXN0019944,USR00309,MRC0143,Merchant,351.33,29/05/24 17:26,29/05/24,17,Wednesday,0,0,-178359.45,P2M,Amazon Pay,Android,Success,Tier 2,Verified,22,138.15,0.359,0,0,2,0,1.5431,0,0,16678.76,0.44
TXN0000349,USR01512,MRC0385,Merchant,298.18,29/05/24 17:43,29/05/24,17,Wednesday,0,0,,Bill Payment,GPay,Android,Success,Tier 2,Verified,33,238.61,0.421,0,1,0,0,0.2497,0,1,50759.35,0.66
TXN0010775,USR00406,MRC0312,Merchant,741.19,29/05/24 17:54,29/05/24,17,Wednesday,0,0,-93996.03,P2M,GPay,Android,Success,Tier 1,Not Verified,37,722.16,0.677,0,0,0,2,0.0264,0,0,77717.24,0.74
TXN0002800,USR00275,MRC0358,Merchant,202.1,29/05/24 18:57,29/05/24,18,Wednesday,0,0,173054.32,P2M,Paytm,iOS,Success,Tier 1,Not Verified,44,546.6,0.379,0,0,0,0,0.6303,0,0,52655.02,0.88
TXN0010444,USR00942,USR01122,User,882.23,29/05/24 19:08,29/05/24,19,Wednesday,0,0,-152725.33,P2P,BHIM,Android,Success,Tier 2,Verified,33,440.46,0.443,0,0,0,1,1.003,1,0,17562.16,0.66
TXN0016190,USR01560,MRC0042,Merchant,144.76,29/05/24 19:23,29/05/24,19,Wednesday,0,0,-115096.83,P2M,GPay,Android,Success,Tier 1,Verified,34,555.14,0.404,0,0,0,0,0.7392,0,0,68340.39,0.68
TXN0013814,USR00703,USR00666,User,695.16,29/05/24 20:05,29/05/24,20,Wednesday,0,0,157740.85,P2P,GPay,Android,Success,Tier 1,Verified,43,437.24,0.555,0,0,1,0,0.5899,0,0,33130.3,0.86
TXN0010486,USR00116,MRC0010,Merchant,1765.3,29/05/24 20:10,29/05/24,20,Wednesday,0,0,-198560.75,EMI,GPay,iOS,Success,Tier 1,Verified,28,1303.8,0.703,0,0,0,0,0.354,0,1,70433.85,0.56
TXN0018217,USR00922,MRC0061,Merchant,4230.37,29/05/24 20:21,29/05/24,20,Wednesday,0,0,68007.9,Recharge,GPay,Android,Success,Tier 1,Verified,42,839.96,0.543,0,0,0,2,4.0364,0,0,47411.79,0.84
TXN0000825,USR01206,MRC0374,Merchant,1966.25,29/05/24 20:33,29/05/24,20,Wednesday,0,0,,P2M,GPay,iOS,Success,Tier 2,Verified,22,772.87,0.162,0,0,0,0,1.5441,0,0,13919.89,0.44
TXN0012033,USR00501,MRC0363,Merchant,378.86,29/05/24 22:03,29/05/24,22,Wednesday,0,1,-259274.02,P2M,Paytm,iOS,Success,Tier 2,Verified,34,704.61,0.841,0,0,1,0,0.4623,0,0,1354.59,0.68
TXN0011539,USR01525,USR00896,User,854.37,29/05/24 22:35,29/05/24,22,Wednesday,0,1,25618.77,P2P,GPay,Android,Success,Tier 1,Verified,49,1328.05,0.486,0,0,0,1,0.3567,0,0,37329.03,0.98
TXN0003074,USR01029,MRC0282,Merchant,126.14,29/05/24 22:50,29/05/24,22,Wednesday,0,1,-149334.13,Bill Payment,Amazon Pay,Android,Success,Tier 2,Verified,34,336.3,0.233,0,0,0,3,0.6249,0,1,49477.88,0.68
TXN0012062,USR01407,MRC0054,Merchant,1528.55,29/05/24 22:56,29/05/24,22,Wednesday,0,1,-83013.63,P2M,Paytm,Android,Success,Tier 2,Verified,33,1561.81,0.897,0,0,1,0,0.0213,0,0,10825.67,0.66
TXN0016152,USR00756,MRC0009,Merchant,140.34,29/05/24 22:59,29/05/24,22,Wednesday,0,1,-160343.82,EMI,GPay,Android,Success,Tier 3,Verified,14,235.42,0.234,0,0,0,0,0.4039,0,1,34171.83,0.28
TXN0010963,USR01774,MRC0053,Merchant,292.11,29/05/24 23:22,29/05/24,23,Wednesday,0,1,-276052.43,Recharge,WhatsApp Pay,Android,Success,Tier 3,Verified,20,527.02,0.901,0,0,1,,0.4457,0,0,2243.78,0.4
TXN0008875,USR00404,MRC0157,Merchant,242.63,30/05/24 0:12,30/05/24,0,Thursday,0,1,-238947.95,P2M,Paytm,Android,Success,Tier 2,Verified,13,297.71,0.268,0,0,0,0,0.185,0,0,38393.6,0.26
TXN0001044,USR00541,USR00103,User,161.27,30/05/24 0:44,30/05/24,0,Thursday,0,1,-203197.8,P2P,PhonePe,Android,Success,Tier 2,Verified,22,796.15,0.202,0,0,0,2,0.7974,0,0,54372.24,0.44
TXN0009275,USR01574,MRC0040,Merchant,309.3,30/05/24 1:25,30/05/24,1,Thursday,0,1,3608.28,Recharge,PhonePe,Android,Success,Tier 2,Verified,29,274.07,0.181,0,0,0,2,0.1285,0,0,37013.42,0.58
TXN0005117,USR01753,MRC0096,Merchant,670.34,30/05/24 1:30,30/05/24,1,Thursday,0,1,,P2M,PhonePe,Android,Success,Tier 1,Verified,41,801.71,0.762,0,0,0,2,0.1639,0,0,18980.94,0.82
TXN0013677,USR00652,USR00486,User,1010.94,30/05/24 1:38,30/05/24,1,Thursday,0,1,-114054.38,P2P,BHIM,Android,Failed,Tier 1,Verified,49,2292.52,0.403,0,0,0,1,0.559,0,0,50865.55,0.98
TXN0001513,USR00015,MRC0027,Merchant,355.57,30/05/24 1:38,30/05/24,1,Thursday,0,1,-230325.5,Bill Payment,GPay,Web,Success,Tier 2,Verified,42,577.76,0.825,0,0,1,0,0.3846,0,1,11057,0.84
TXN0015047,USR01960,MRC0256,Merchant,1718.22,30/05/24 2:53,30/05/24,2,Thursday,0,1,56848.83,EMI,GPay,Android,Success,Tier 2,Verified,15,1317.8,0.527,0,0,0,0,0.3039,0,1,65192.55,0.3
TXN0008675,USR00588,MRC0180,Merchant,1259.92,30/05/24 3:15,30/05/24,3,Thursday,0,1,-203754.93,Bill Payment,PhonePe,Web,Success,Tier 1,Not Verified,65,1266.73,0.452,1,0,0,0,0.0054,0,1,75817.36,1
TXN0001571,USR01368,MRC0246,Merchant,103.43,30/05/24 3:24,30/05/24,3,Thursday,0,1,-266141.33,P2M,GPay,Android,Failed,Tier 3,Not Verified,22,175.68,0.586,0,0,0,1,0.4113,0,0,39204.85,0.44
TXN0009597,USR01605,MRC0318,Merchant,390.71,30/05/24 4:32,30/05/24,4,Thursday,0,1,-140225.08,P2M,PhonePe,Android,Success,Tier 1,Verified,61,555.87,0.771,0,0,0,0,0.2971,0,0,7457.45,1
TXN0008882,USR00242,MRC0348,Merchant,68.97,30/05/24 4:42,30/05/24,4,Thursday,0,1,-112733.43,Bill Payment,Paytm,Android,Success,Tier 2,Verified,20,159.81,0.628,0,0,0,0,0.5684,0,1,64062.84,0.4
TXN0016675,USR01252,MRC0322,Merchant,5253.97,30/05/24 5:00,30/05/24,5,Thursday,0,1,162132.65,EMI,WhatsApp Pay,Android,Success,Tier 1,Verified,68,4539.45,0.23,0,0,0,0,0.1574,0,1,12726.27,1
TXN0002751,USR00553,MRC0028,Merchant,749.49,30/05/24 5:17,30/05/24,5,Thursday,0,1,-177391.03,P2M,GPay,iOS,Success,Tier 2,Verified,27,358.66,0.62,0,0,0,0,1.0897,0,0,70718.43,0.54
TXN0014176,USR00158,MRC0173,Merchant,6399.35,30/05/24 5:29,30/05/24,5,Thursday,0,1,91666.07,Bill Payment,GPay,Web,Success,Tier 1,Verified,37,2627.87,0.643,0,0,0,0,1.4352,0,1,21594.12,0.74
TXN0008149,USR01467,MRC0248,Merchant,44.07,30/05/24 6:09,30/05/24,6,Thursday,0,0,-285678.63,Bill Payment,PhonePe,Android,Success,Tier 3,Verified,18,87.96,0.105,0,0,0,1,0.499,0,1,58061.3,0.36
TXN0016867,USR00876,MRC0245,Merchant,749.68,30/05/24 6:13,30/05/24,6,Thursday,0,0,81029.88,P2M,Paytm,Android,Success,Tier 2,Verified,20,539.82,0.408,0,0,0,1,0.3888,0,0,776.4,0.4
TXN0005202,USR01963,MRC0308,Merchant,196.28,30/05/24 7:24,30/05/24,7,Thursday,0,0,-45413.32,P2M,GPay,Android,Success,Tier 2,Verified,18,423.23,0.845,0,0,0,1,0.5362,0,0,62654.7,0.36
TXN0002356,USR00069,USR00686,User,621.06,30/05/24 8:53,30/05/24,8,Thursday,0,0,213254.62,P2P,GPay,Android,Success,Tier 3,Not Verified,26,373.92,0.896,0,0,0,1,0.6609,0,0,67226.73,0.52
TXN0006392,USR01352,MRC0367,Merchant,1510.66,30/05/24 8:54,30/05/24,8,Thursday,0,0,20791.98,P2M,Paytm,Android,Success,Tier 2,Verified,29,2010.73,0.544,0,0,2,3,0.2487,0,0,10869.37,0.58
TXN0007368,USR00866,MRC0119,Merchant,246.51,30/05/24 8:59,30/05/24,8,Thursday,0,0,-125375.87,P2M,PhonePe,Android,Success,Tier 1,Not Verified,58,665.65,0.169,0,0,0,2,0.6297,0,0,24286.1,1
TXN0003820,USR01116,MRC0294,Merchant,435.64,30/05/24 9:01,30/05/24,9,Thursday,0,0,-87939.62,Bill Payment,GPay,Android,Success,Tier 2,Not Verified,36,519.47,0.858,1,0,2,0,0.1614,0,1,54634.15,0.72
TXN0003785,USR01126,MRC0011,Merchant,1081.16,30/05/24 9:03,30/05/24,9,Thursday,0,0,-186596.3,EMI,GPay,Android,Success,Tier 2,Not Verified,38,828.81,0.9,0,1,0,1,0.3045,0,1,16742.19,0.76
TXN0005946,USR00424,USR00416,User,233.3,30/05/24 10:39,30/05/24,10,Thursday,0,0,-151076.37,P2P,Amazon Pay,iOS,Success,Tier 1,Verified,41,509.99,0.562,0,0,0,0,0.5425,0,0,11368.53,0.82
TXN0013186,USR00981,MRC0329,Merchant,1140.92,30/05/24 11:41,30/05/24,11,Thursday,0,0,-157080.78,EMI,GPay,Android,Pending,Tier 2,Verified,46,294.73,0.491,0,0,0,0,2.8711,0,1,75617.34,0.92
TXN0000375,USR00655,USR00662,User,615.06,30/05/24 11:59,30/05/24,11,Thursday,0,0,,P2P,Amazon Pay,iOS,Success,Tier 2,Verified,28,833.84,0.441,0,0,0,1,0.2624,0,0,53736.54,0.56
TXN0002187,USR00163,MRC0134,Merchant,237.92,30/05/24 12:01,30/05/24,12,Thursday,0,0,-308403.53,P2M,PhonePe,Android,Success,Tier 3,Verified,20,446.34,0.724,0,0,3,0,0.467,0,0,33719.58,0.4
TXN0001791,USR00224,MRC0400,Merchant,763.06,30/05/24 12:03,30/05/24,12,Thursday,0,0,,Subscription,PhonePe,Android,Failed,Tier 1,Verified,44,1138.12,0.599,0,0,0,0,0.3295,0,1,47423.39,0.88
TXN0014323,USR01887,USR01380,User,1384.4,30/05/24 12:04,30/05/24,12,Thursday,0,0,64787.37,P2P,WhatsApp Pay,Android,Success,Tier 2,Verified,24,599.78,0.174,0,0,0,3,1.3082,0,0,5511.75,0.48
TXN0019087,USR00649,MRC0154,Merchant,486.61,30/05/24 12:13,30/05/24,12,Thursday,0,0,-289849.2,P2M,Paytm,iOS,Success,Tier 1,Verified,40,1374.55,0.407,0,1,0,4,0.646,1,0,78215.18,0.8
TXN0017580,USR00940,USR00530,User,140.55,30/05/24 13:13,30/05/24,13,Thursday,0,0,-145651.4,P2P,Paytm,Android,Failed,Tier 2,Verified,24,100.52,0.685,0,0,4,0,0.3982,0,0,42404.88,0.48
TXN0005231,USR00338,MRC0095,Merchant,1120.24,30/05/24 13:14,30/05/24,13,Thursday,0,0,164021.12,Recharge,GPay,Android,Success,Tier 1,Verified,19,966.05,0.922,0,0,0,0,0.1596,0,0,27120.44,0.38
TXN0002714,USR01028,MRC0233,Merchant,701.55,30/05/24 13:26,30/05/24,13,Thursday,0,0,-14702.6,Recharge,Paytm,Android,Success,Tier 1,Verified,48,552.47,0.618,0,0,0,1,0.2698,0,0,44575.32,0.96
TXN0005248,USR00222,MRC0367,Merchant,233.69,30/05/24 13:41,30/05/24,13,Thursday,0,0,-256361.03,P2M,GPay,Android,Success,Tier 3,Verified,17,506.35,0.291,0,0,0,0,0.5385,0,0,68839.16,0.34
TXN0015824,USR00349,MRC0066,Merchant,822.74,30/05/24 14:28,30/05/24,14,Thursday,0,0,-268087.82,EMI,GPay,Web,Pending,Tier 2,Verified,34,318.62,0.712,0,0,0,0,1.5822,0,1,67584.75,0.68
TXN0019077,USR00014,MRC0210,Merchant,558.64,30/05/24 15:03,30/05/24,15,Thursday,0,0,-35728.88,Subscription,PhonePe,Android,Failed,Tier 1,Verified,34,629.03,0.392,0,0,0,0,0.1119,0,1,2831.82,0.68
TXN0004617,USR01358,USR01408,User,788.65,30/05/24 15:12,30/05/24,15,Thursday,0,0,,P2P,Paytm,Android,Success,Tier 1,Verified,43,1680.68,0.978,0,0,4,0,0.5308,0,0,68396.79,0.86
TXN0016450,USR00418,MRC0093,Merchant,352.84,30/05/24 16:08,30/05/24,16,Thursday,0,0,-181139.28,P2M,PhonePe,Android,Success,Tier 2,Verified,17,788.06,0.594,0,0,1,0,0.5523,0,0,25375.95,0.34
TXN0015997,USR01487,MRC0040,Merchant,564.66,30/05/24 17:20,30/05/24,17,Thursday,0,0,-236980.8,P2M,Paytm,Android,Success,Tier 3,Verified,13,942.17,0.505,0,0,0,0,0.4007,0,0,74852.5,0.26
TXN0001939,USR00847,MRC0070,Merchant,794.05,30/05/24 17:34,30/05/24,17,Thursday,0,0,-93509.9,P2M,PhonePe,Android,Success,Tier 1,Verified,48,1459.92,0.322,0,0,0,0,0.4561,0,0,72187.44,0.96
TXN0016079,USR00110,MRC0388,Merchant,174.28,30/05/24 18:11,30/05/24,18,Thursday,0,0,-294493.75,P2M,Amazon Pay,Android,Success,Tier 2,Not Verified,27,267.71,0.222,0,0,1,0,0.349,0,0,71969.78,0.54
TXN0003722,USR00074,MRC0051,Merchant,195,30/05/24 18:15,30/05/24,18,Thursday,0,0,-225474.88,Bill Payment,WhatsApp Pay,iOS,Success,Tier 2,Verified,27,799.79,0.835,0,0,0,0,0.7562,0,1,41015.17,0.54
TXN0013862,USR01273,USR01494,User,503.69,30/05/24 18:47,30/05/24,18,Thursday,0,0,-292783.67,P2P,Amazon Pay,Android,Failed,Tier 1,Verified,61,485.41,0.519,0,0,0,0,0.0377,0,0,74105.49,1
TXN0007095,USR00225,USR01896,User,106.05,30/05/24 19:11,30/05/24,19,Thursday,0,0,140357.53,P2P,Amazon Pay,iOS,Success,Tier 2,Verified,34,240.89,0.233,0,0,0,0,0.5598,0,0,52289.5,0.68
TXN0008786,USR00220,MRC0118,Merchant,157.4,30/05/24 20:06,30/05/24,20,Thursday,0,0,-87479.5,EMI,PhonePe,iOS,Success,Tier 3,Verified,22,260.45,0.431,0,0,0,4,0.3957,0,1,16585.61,0.44
TXN0010003,USR00661,MRC0247,Merchant,827.79,30/05/24 20:27,30/05/24,20,Thursday,0,0,8410.73,EMI,PhonePe,Android,Success,Tier 3,Verified,18,548.01,0.197,0,0,0,3,0.5105,0,1,79609.76,0.36
TXN0013100,USR00338,MRC0133,Merchant,1343.35,30/05/24 20:32,30/05/24,20,Thursday,0,0,-221946.08,Bill Payment,Amazon Pay,Android,Success,Tier 1,Verified,19,966.05,0.922,0,0,0,0,0.3906,0,1,17354.41,0.38
TXN0000312,USR00927,MRC0228,Merchant,174.72,30/05/24 20:32,30/05/24,20,Thursday,0,0,,P2M,Paytm,Android,Failed,Tier 3,Verified,11,291.21,0.72,0,0,0,0,0.4,0,0,20057.57,0.22
TXN0011111,USR00165,MRC0113,Merchant,412.22,30/05/24 21:29,30/05/24,21,Thursday,0,0,-13876.07,P2M,Paytm,Android,Success,Tier 2,Verified,23,515.56,0.842,0,0,0,,0.2004,0,0,43355.84,0.46
TXN0009675,USR01124,USR01561,User,83.99,30/05/24 21:49,30/05/24,21,Thursday,0,0,61506.83,P2P,BHIM,Web,Success,Tier 3,Verified,22,61.07,0.133,0,0,0,1,0.3753,0,0,36370.8,0.44
TXN0016299,USR01562,MRC0327,Merchant,760.76,30/05/24 23:26,30/05/24,23,Thursday,0,1,-306076.4,EMI,Paytm,iOS,Success,Tier 2,Not Verified,31,966.1,0.393,0,1,0,1,0.2125,0,1,31365.29,0.62
TXN0011431,USR00290,USR01304,User,273.23,30/05/24 23:48,30/05/24,23,Thursday,0,1,-96543.7,P2P,GPay,Android,Success,Tier 3,Verified,17,172.75,1,0,0,0,0,0.5816,0,0,34572.63,0.34
TXN0003401,USR01736,MRC0089,Merchant,1065.35,30/05/24 23:48,30/05/24,23,Thursday,0,1,-176048.67,P2M,GPay,Android,Success,Tier 2,Verified,26,559.66,0.273,1,0,0,0,0.9036,0,0,21147.47,0.52
TXN0004063,USR00107,MRC0356,Merchant,556.34,30/05/24 23:54,30/05/24,23,Thursday,0,1,-48513.63,P2M,PhonePe,iOS,Success,Tier 1,Verified,56,211.2,0.492,0,1,0,0,1.6342,0,0,79600.33,1
TXN0010384,USR01932,USR00139,User,3111.41,31/05/24 0:06,31/05/24,0,Friday,0,1,200211.4,P2P,Amazon Pay,Android,Success,Tier 1,Verified,58,1963.13,0.897,0,0,0,0,0.5849,0,0,4760.87,1
TXN0005163,USR00908,MRC0398,Merchant,135.03,31/05/24 1:09,31/05/24,1,Friday,0,1,8398.67,P2M,GPay,Android,Failed,Tier 3,Verified,10,83.91,0.165,0,0,0,1,0.6092,0,0,54979.6,0.2
TXN0006422,USR01352,MRC0218,Merchant,6688.37,31/05/24 1:37,31/05/24,1,Friday,0,1,1002.65,Bill Payment,BHIM,Android,Success,Tier 2,Verified,29,2010.73,0.544,0,0,3,0,2.3263,0,1,64168.31,0.58
TXN0006836,USR00111,MRC0222,Merchant,2110.82,31/05/24 1:40,31/05/24,1,Friday,0,1,-28739.6,EMI,GPay,iOS,Success,Tier 2,Verified,22,779.3,0.29,0,0,0,3,1.7086,0,1,49157.83,0.44
TXN0018799,USR01898,MRC0274,Merchant,258.2,31/05/24 1:42,31/05/24,1,Friday,0,1,-288249.5,P2M,Paytm,Android,Success,Tier 2,Verified,33,638.48,0.389,0,0,0,2,0.5956,0,0,55387.06,0.66
TXN0014271,USR01939,MRC0333,Merchant,481.37,31/05/24 1:44,31/05/24,1,Friday,0,1,45487.73,Bill Payment,Paytm,Android,Success,Tier 3,Verified,20,226.13,0.784,0,0,1,2,1.1287,0,1,59152.02,0.4
TXN0000979,USR01048,MRC0096,Merchant,207.28,31/05/24 2:34,31/05/24,2,Friday,0,1,-186611.13,Bill Payment,PhonePe,iOS,Success,Tier 3,Verified,13,115.79,0.268,0,0,0,0,0.7901,0,1,68356.44,0.26
TXN0014046,USR00372,USR00916,User,212.42,31/05/24 3:42,31/05/24,3,Friday,0,1,-305929.68,P2P,GPay,Android,Success,Tier 3,Not Verified,14,415.42,0.598,0,0,0,0,0.4887,1,0,27970.95,0.28
TXN0012479,USR00417,MRC0153,Merchant,445.38,31/05/24 3:56,31/05/24,3,Friday,0,1,-77507.93,Bill Payment,GPay,Android,Success,Tier 2,Verified,14,616.93,0.22,0,0,0,0,0.2781,0,1,27935.03,0.28
TXN0000147,USR01810,MRC0335,Merchant,215.77,31/05/24 4:54,31/05/24,4,Friday,0,1,,P2M,GPay,Web,Success,Tier 1,Verified,46,959.57,0.452,0,0,1,0,0.7751,0,0,70034.69,0.92
TXN0006286,USR01634,MRC0319,Merchant,1290.8,31/05/24 5:15,31/05/24,5,Friday,0,1,27688.38,P2M,PhonePe,Android,Success,Tier 3,Verified,22,395.53,0.556,1,0,2,0,2.2635,0,0,18794.02,0.44
TXN0007223,USR00347,MRC0283,Merchant,112.4,31/05/24 6:08,31/05/24,6,Friday,0,0,-253247.28,EMI,Paytm,iOS,Success,Tier 2,Verified,39,349.18,1,0,0,1,0,0.6781,0,1,2375.72,0.78
TXN0008555,USR01373,MRC0112,Merchant,328.01,31/05/24 6:31,31/05/24,6,Friday,0,0,180495.9,P2M,BHIM,Web,Failed,Tier 2,Verified,20,587.48,0.541,0,0,0,2,0.4417,0,0,62899.27,0.4
TXN0014722,USR00459,MRC0094,Merchant,948.28,31/05/24 6:38,31/05/24,6,Friday,0,0,82008.75,Recharge,BHIM,Android,Success,Tier 2,Not Verified,30,241.72,0.626,0,0,0,2,2.9231,0,0,36090.37,0.6
TXN0004961,USR01021,USR00385,User,856.1,31/05/24 6:42,31/05/24,6,Friday,0,0,84676.97,P2P,PhonePe,Android,Success,Tier 2,Verified,50,746.89,0.256,0,0,0,0,0.1462,0,0,65994.19,1
TXN0014916,USR00437,MRC0176,Merchant,1783.92,31/05/24 6:55,31/05/24,6,Friday,0,0,121457.02,Bill Payment,GPay,Android,Success,Tier 3,Verified,16,545.11,0.635,0,0,1,,2.2726,0,1,39806.73,0.32
TXN0009235,USR01991,MRC0289,Merchant,2551.43,31/05/24 7:28,31/05/24,7,Friday,0,0,-241906.07,P2M,GPay,Android,Success,Tier 1,Verified,66,461.43,0.405,0,0,0,2,4.5294,0,0,56857.31,1
TXN0016718,USR01390,MRC0098,Merchant,1057.54,31/05/24 8:13,31/05/24,8,Friday,0,0,133154.75,EMI,GPay,Android,Success,Tier 2,Verified,31,1224.42,0.346,0,0,2,0,0.1363,0,1,76289.97,0.62
TXN0006821,USR00844,MRC0134,Merchant,1095.32,31/05/24 9:02,31/05/24,9,Friday,0,0,-261240.13,Bill Payment,GPay,iOS,Success,Tier 2,Verified,11,1770.71,0.69,0,0,1,0,0.3814,0,1,53359.29,0.22
TXN0012018,USR01505,MRC0377,Merchant,284.39,31/05/24 9:14,31/05/24,9,Friday,0,0,-207203.58,P2M,GPay,Android,Success,Tier 1,Verified,46,975.52,0.754,0,0,0,0,0.7085,0,0,68733.29,0.92
TXN0001190,USR00155,MRC0336,Merchant,74.58,31/05/24 9:38,31/05/24,9,Friday,0,0,-129484.65,Recharge,PhonePe,Android,Success,Tier 3,Not Verified,24,130.54,0.377,0,0,0,1,0.4287,0,0,73802.92,0.48
TXN0019991,USR00548,MRC0158,Merchant,989.52,31/05/24 9:40,31/05/24,9,Friday,0,0,14324.33,Bill Payment,BHIM,Android,Failed,Tier 1,Verified,61,2012.31,0.579,0,0,0,0,0.5083,0,1,67863.1,1
TXN0015029,USR01459,MRC0160,Merchant,785.1,31/05/24 10:03,31/05/24,10,Friday,0,0,35781.85,Bill Payment,Amazon Pay,iOS,Success,Tier 2,Verified,27,479.28,0.861,0,0,0,2,0.6381,0,1,13210.06,0.54
TXN0009216,USR00159,MRC0208,Merchant,908,31/05/24 10:38,31/05/24,10,Friday,0,0,-9038.95,P2M,PhonePe,Android,Success,Tier 2,Verified,35,940.31,0.119,0,0,0,0,0.0344,0,0,25733.08,0.7
TXN0010250,USR00842,USR00776,User,1083.16,31/05/24 11:01,31/05/24,11,Friday,0,0,148815.53,P2P,Paytm,iOS,Success,Tier 1,Verified,54,395.72,0.595,0,0,0,3,1.7372,0,0,12540.55,1
TXN0009543,USR01221,MRC0255,Merchant,1000.7,31/05/24 11:24,31/05/24,11,Friday,0,0,-284937.72,Bill Payment,PhonePe,Android,Success,Tier 2,Verified,33,661.53,0.123,0,0,1,0,0.5127,0,1,12894.79,0.66
TXN0000185,USR01600,MRC0338,Merchant,4753.64,31/05/24 11:39,31/05/24,11,Friday,0,0,,P2M,Paytm,iOS,Success,Tier 1,Not Verified,55,1780.47,0.783,0,0,0,0,1.6699,0,0,30314.01,1
TXN0010433,USR01143,USR01975,User,213.79,31/05/24 12:34,31/05/24,12,Friday,0,0,-206722.8,P2P,PhonePe,Web,Success,Tier 2,Verified,36,238.27,0.354,0,0,0,0,0.1027,0,0,21994.44,0.72
TXN0016656,USR00993,MRC0373,Merchant,440.27,31/05/24 12:51,31/05/24,12,Friday,0,0,-236216.95,P2M,GPay,Android,Success,Tier 2,Not Verified,12,346.85,0.895,0,0,1,2,0.2693,0,0,42657.04,0.24
TXN0004500,USR00756,MRC0321,Merchant,58.47,31/05/24 12:53,31/05/24,12,Friday,0,0,,P2M,PhonePe,Android,Success,Tier 3,Verified,14,235.42,0.234,0,0,0,0,0.7516,0,0,78755.22,0.28
TXN0010071,USR01721,USR01053,User,290.87,31/05/24 13:06,31/05/24,13,Friday,0,0,-171126.77,P2P,Paytm,iOS,Failed,Tier 2,Not Verified,32,240.69,0.991,0,1,0,4,0.2085,0,0,19783.61,0.64
TXN0019568,USR01739,USR01231,User,122.29,31/05/24 13:24,31/05/24,13,Friday,0,0,53047.28,P2P,Paytm,iOS,Success,Tier 3,Verified,13,523.54,0.259,0,0,0,0,0.7664,0,0,33922.23,0.26
TXN0017558,USR00404,MRC0333,Merchant,757.64,31/05/24 13:34,31/05/24,13,Friday,0,0,-254441.97,P2M,GPay,Web,Success,Tier 2,Verified,13,297.71,0.268,0,0,0,0,1.5449,0,0,42765.89,0.26
TXN0019955,USR00258,MRC0070,Merchant,985.43,31/05/24 13:45,31/05/24,13,Friday,0,0,181581.48,Recharge,Amazon Pay,iOS,Success,Tier 3,Verified,24,439.58,0.986,0,0,0,2,1.2418,0,0,12452.07,0.48
TXN0016228,USR01254,MRC0069,Merchant,310.18,31/05/24 13:54,31/05/24,13,Friday,0,0,-277974.9,P2M,Paytm,Android,Success,Tier 3,Verified,12,572.23,0.282,0,0,0,0,0.4579,0,0,32181.42,0.24
TXN0018089,USR01045,USR01094,User,358,31/05/24 14:10,31/05/24,14,Friday,0,0,-80294.6,P2P,Amazon Pay,Android,Success,Tier 1,Verified,27,373.49,0.922,0,0,0,0,0.0415,0,0,50456.5,0.54
TXN0019363,USR01592,MRC0326,Merchant,1490.69,31/05/24 14:54,31/05/24,14,Friday,0,0,66904.93,P2M,GPay,Android,Pending,Tier 2,Verified,17,613.29,0.696,0,0,1,0,1.4306,0,0,60209,0.34
TXN0001650,USR00736,MRC0219,Merchant,715.72,31/05/24 15:02,31/05/24,15,Friday,0,0,,Recharge,PhonePe,Android,Success,Tier 2,Verified,23,585.57,0.463,0,0,4,0,0.2223,0,0,2934.73,0.46
TXN0004269,USR01589,MRC0246,Merchant,340.05,31/05/24 15:07,31/05/24,15,Friday,0,0,-248923.07,Bill Payment,Paytm,iOS,Success,Tier 1,Verified,40,1060.08,0.729,0,0,0,1,0.6792,0,1,31581.51,0.8
TXN0011257,USR00410,USR00132,User,272.68,31/05/24 15:27,31/05/24,15,Friday,0,0,39389.77,P2P,GPay,iOS,Success,Tier 3,Verified,21,168.14,0.871,0,0,0,,0.6217,0,0,43974.53,0.42
TXN0004808,USR01669,MRC0305,Merchant,317.76,31/05/24 15:29,31/05/24,15,Friday,0,0,,P2M,GPay,iOS,Success,Tier 3,Verified,20,266.04,0.108,0,1,0,0,0.1944,0,0,72133.47,0.4
TXN0005994,USR01112,MRC0384,Merchant,1532.16,31/05/24 15:32,31/05/24,15,Friday,0,0,,P2M,GPay,Android,Success,Tier 3,Verified,16,152.92,0.833,0,0,0,1,9.0194,0,0,75259.57,0.32
TXN0018931,USR01543,MRC0010,Merchant,725.54,31/05/24 15:40,31/05/24,15,Friday,0,0,-193486.03,P2M,PhonePe,Android,Failed,Tier 2,Not Verified,27,1117.1,0.99,0,0,0,0,0.3505,0,0,69523.12,0.54
